xmin,ymin,xmax,ymax,label,width,height,images,annotation,cropped_images
21,32,44,59,with_mask,400,267,maksssksksss310.png,maksssksksss310.xml,maksssksksss310-1174.png
228,28,248,50,with_mask,400,267,maksssksksss310.png,maksssksksss310.xml,maksssksksss310-1175.png
31,34,63,61,with_mask,400,258,maksssksksss311.png,maksssksksss311.xml,maksssksksss311-1176.png
300,32,326,57,with_mask,400,258,maksssksksss311.png,maksssksksss311.xml,maksssksksss311-1177.png
222,57,252,84,with_mask,400,258,maksssksksss311.png,maksssksksss311.xml,maksssksksss311-1178.png
176,38,222,92,with_mask,400,258,maksssksksss311.png,maksssksksss311.xml,maksssksksss311-1179.png
77,47,107,68,with_mask,400,258,maksssksksss311.png,maksssksksss311.xml,maksssksksss311-1180.png
49,124,72,149,with_mask,300,400,maksssksksss312.png,maksssksksss312.xml,maksssksksss312-1181.png
188,112,217,140,with_mask,300,400,maksssksksss312.png,maksssksksss312.xml,maksssksksss312-1182.png
157,169,182,194,with_mask,300,400,maksssksksss312.png,maksssksksss312.xml,maksssksksss312-1183.png
143,39,309,257,with_mask,400,400,maksssksksss313.png,maksssksksss313.xml,maksssksksss313-1184.png
169,61,201,102,with_mask,400,267,maksssksksss314.png,maksssksksss314.xml,maksssksksss314-1185.png
348,57,380,95,with_mask,400,267,maksssksksss314.png,maksssksksss314.xml,maksssksksss314-1186.png
214,112,236,130,with_mask,400,267,maksssksksss314.png,maksssksksss314.xml,maksssksksss314-1187.png
301,133,320,152,with_mask,400,267,maksssksksss314.png,maksssksksss314.xml,maksssksksss314-1188.png
325,133,346,156,with_mask,400,267,maksssksksss314.png,maksssksksss314.xml,maksssksksss314-1189.png
251,137,272,156,with_mask,400,267,maksssksksss314.png,maksssksksss314.xml,maksssksksss314-1190.png
236,125,255,145,with_mask,400,267,maksssksksss314.png,maksssksksss314.xml,maksssksksss314-1191.png
59,38,93,83,with_mask,400,267,maksssksksss314.png,maksssksksss314.xml,maksssksksss314-1192.png
1,33,38,89,with_mask,400,267,maksssksksss314.png,maksssksksss314.xml,maksssksksss314-1193.png
272,117,320,163,with_mask,400,267,maksssksksss315.png,maksssksksss315.xml,maksssksksss315-1194.png
124,110,184,173,with_mask,400,267,maksssksksss315.png,maksssksksss315.xml,maksssksksss315-1195.png
157,82,179,113,without_mask,400,315,maksssksksss316.png,maksssksksss316.xml,maksssksksss316-1196.png
91,38,133,78,with_mask,400,315,maksssksksss316.png,maksssksksss316.xml,maksssksksss316-1197.png
241,63,281,105,with_mask,400,315,maksssksksss316.png,maksssksksss316.xml,maksssksksss316-1198.png
312,67,332,110,with_mask,400,315,maksssksksss316.png,maksssksksss316.xml,maksssksksss316-1199.png
67,53,164,174,with_mask,400,240,maksssksksss317.png,maksssksksss317.xml,maksssksksss317-1200.png
283,25,326,69,without_mask,400,240,maksssksksss317.png,maksssksksss317.xml,maksssksksss317-1201.png
96,55,107,71,without_mask,400,226,maksssksksss318.png,maksssksksss318.xml,maksssksksss318-1202.png
32,61,47,76,without_mask,400,226,maksssksksss318.png,maksssksksss318.xml,maksssksksss318-1203.png
315,59,337,88,with_mask,400,226,maksssksksss318.png,maksssksksss318.xml,maksssksksss318-1204.png
50,82,66,99,without_mask,400,226,maksssksksss318.png,maksssksksss318.xml,maksssksksss318-1205.png
172,77,184,89,without_mask,400,226,maksssksksss318.png,maksssksksss318.xml,maksssksksss318-1206.png
212,52,240,80,with_mask,400,226,maksssksksss318.png,maksssksksss318.xml,maksssksksss318-1207.png
136,59,159,86,without_mask,400,226,maksssksksss318.png,maksssksksss318.xml,maksssksksss318-1208.png
109,68,119,81,without_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1209.png
367,66,373,85,without_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1210.png
68,67,76,77,with_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1211.png
234,79,249,95,with_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1212.png
226,80,234,91,without_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1213.png
209,68,225,87,with_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1214.png
285,82,302,99,with_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1215.png
182,60,200,82,with_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1216.png
148,75,164,92,with_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1217.png
131,66,143,79,without_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1218.png
193,70,200,83,without_mask,400,250,maksssksksss319.png,maksssksksss319.xml,maksssksksss319-1219.png
177,46,200,70,with_mask,400,225,maksssksksss32.png,maksssksksss32.xml,maksssksksss32-1220.png
305,32,338,60,with_mask,400,225,maksssksksss32.png,maksssksksss32.xml,maksssksksss32-1221.png
20,51,30,64,without_mask,400,230,maksssksksss320.png,maksssksksss320.xml,maksssksksss320-1222.png
107,21,126,44,with_mask,400,230,maksssksksss320.png,maksssksksss320.xml,maksssksksss320-1223.png
185,89,201,108,with_mask,400,230,maksssksksss320.png,maksssksksss320.xml,maksssksksss320-1224.png
335,10,357,36,with_mask,400,230,maksssksksss320.png,maksssksksss320.xml,maksssksksss320-1225.png
215,70,281,151,with_mask,400,208,maksssksksss321.png,maksssksksss321.xml,maksssksksss321-1226.png
170,82,212,145,without_mask,400,208,maksssksksss321.png,maksssksksss321.xml,maksssksksss321-1227.png
60,100,186,253,with_mask,301,400,maksssksksss322.png,maksssksksss322.xml,maksssksksss322-1228.png
322,257,368,346,with_mask,400,376,maksssksksss323.png,maksssksksss323.xml,maksssksksss323-1229.png
90,123,224,277,with_mask,339,400,maksssksksss324.png,maksssksksss324.xml,maksssksksss324-1230.png
102,147,112,158,with_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1231.png
359,66,383,99,with_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1232.png
333,108,347,127,with_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1233.png
177,58,208,91,with_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1234.png
26,113,44,130,with_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1235.png
57,130,72,143,with_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1236.png
117,133,129,147,with_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1237.png
89,138,98,150,with_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1238.png
302,101,317,121,with_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1239.png
250,138,261,150,with_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1240.png
246,172,254,182,without_mask,400,267,maksssksksss325.png,maksssksksss325.xml,maksssksksss325-1241.png
164,77,230,152,with_mask,382,400,maksssksksss326.png,maksssksksss326.xml,maksssksksss326-1242.png
192,116,276,183,with_mask,382,400,maksssksksss326.png,maksssksksss326.xml,maksssksksss326-1243.png
342,98,385,140,without_mask,400,279,maksssksksss327.png,maksssksksss327.xml,maksssksksss327-1244.png
346,218,393,254,without_mask,400,279,maksssksksss327.png,maksssksksss327.xml,maksssksksss327-1245.png
112,46,149,73,without_mask,400,279,maksssksksss327.png,maksssksksss327.xml,maksssksksss327-1246.png
18,200,69,246,without_mask,400,279,maksssksksss327.png,maksssksksss327.xml,maksssksksss327-1247.png
18,84,64,134,without_mask,400,279,maksssksksss327.png,maksssksksss327.xml,maksssksksss327-1248.png
237,137,290,186,with_mask,400,279,maksssksksss327.png,maksssksksss327.xml,maksssksksss327-1249.png
278,17,322,66,without_mask,400,279,maksssksksss327.png,maksssksksss327.xml,maksssksksss327-1250.png
82,139,187,270,with_mask,301,400,maksssksksss328.png,maksssksksss328.xml,maksssksksss328-1251.png
176,29,228,85,with_mask,400,267,maksssksksss329.png,maksssksksss329.xml,maksssksksss329-1252.png
41,210,88,260,with_mask,400,267,maksssksksss329.png,maksssksksss329.xml,maksssksksss329-1253.png
177,212,227,259,with_mask,400,267,maksssksksss329.png,maksssksksss329.xml,maksssksksss329-1254.png
44,25,95,81,with_mask,400,267,maksssksksss329.png,maksssksksss329.xml,maksssksksss329-1255.png
312,28,360,81,with_mask,400,267,maksssksksss329.png,maksssksksss329.xml,maksssksksss329-1256.png
302,118,346,169,with_mask,400,267,maksssksksss329.png,maksssksksss329.xml,maksssksksss329-1257.png
288,182,368,264,with_mask,400,267,maksssksksss329.png,maksssksksss329.xml,maksssksksss329-1258.png
175,123,225,169,with_mask,400,267,maksssksksss329.png,maksssksksss329.xml,maksssksksss329-1259.png
50,121,89,158,with_mask,400,267,maksssksksss329.png,maksssksksss329.xml,maksssksksss329-1260.png
114,47,143,75,with_mask,250,400,maksssksksss33.png,maksssksksss33.xml,maksssksksss33-1261.png
92,44,125,79,with_mask,400,300,maksssksksss330.png,maksssksksss330.xml,maksssksksss330-1262.png
24,79,56,107,with_mask,400,300,maksssksksss330.png,maksssksksss330.xml,maksssksksss330-1263.png
284,39,343,98,with_mask,400,300,maksssksksss330.png,maksssksksss330.xml,maksssksksss330-1264.png
166,65,203,100,with_mask,400,300,maksssksksss330.png,maksssksksss330.xml,maksssksksss330-1265.png
270,72,288,92,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1266.png
365,49,380,65,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1267.png
334,119,381,163,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1268.png
308,65,328,86,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1269.png
298,108,321,133,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1270.png
342,49,358,67,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1271.png
263,46,277,65,mask_weared_incorrect,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1272.png
1,148,23,179,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1273.png
208,61,220,77,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1274.png
25,69,48,93,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1275.png
88,87,107,106,mask_weared_incorrect,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1276.png
229,96,265,137,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1277.png
127,157,168,209,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1278.png
147,110,181,145,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1279.png
128,61,149,84,with_mask,400,267,maksssksksss331.png,maksssksksss331.xml,maksssksksss331-1280.png
62,213,166,319,with_mask,301,400,maksssksksss332.png,maksssksksss332.xml,maksssksksss332-1281.png
76,203,181,330,with_mask,301,400,maksssksksss333.png,maksssksksss333.xml,maksssksksss333-1282.png
96,74,136,127,with_mask,400,312,maksssksksss334.png,maksssksksss334.xml,maksssksksss334-1283.png
193,100,234,146,with_mask,400,312,maksssksksss334.png,maksssksksss334.xml,maksssksksss334-1284.png
259,105,305,151,with_mask,400,312,maksssksksss334.png,maksssksksss334.xml,maksssksksss334-1285.png
334,106,367,144,without_mask,400,312,maksssksksss334.png,maksssksksss334.xml,maksssksksss334-1286.png
12,153,125,293,with_mask,301,400,maksssksksss335.png,maksssksksss335.xml,maksssksksss335-1287.png
101,73,108,82,without_mask,400,267,maksssksksss336.png,maksssksksss336.xml,maksssksksss336-1288.png
167,114,183,128,with_mask,400,267,maksssksksss336.png,maksssksksss336.xml,maksssksksss336-1289.png
178,64,185,72,without_mask,400,267,maksssksksss336.png,maksssksksss336.xml,maksssksksss336-1290.png
225,60,240,76,with_mask,400,267,maksssksksss336.png,maksssksksss336.xml,maksssksksss336-1291.png
282,75,295,92,without_mask,400,267,maksssksksss336.png,maksssksksss336.xml,maksssksksss336-1292.png
330,20,362,56,with_mask,400,267,maksssksksss336.png,maksssksksss336.xml,maksssksksss336-1293.png
123,67,143,83,with_mask,400,267,maksssksksss336.png,maksssksksss336.xml,maksssksksss336-1294.png
261,65,277,82,with_mask,400,267,maksssksksss336.png,maksssksksss336.xml,maksssksksss336-1295.png
115,32,145,70,with_mask,246,400,maksssksksss337.png,maksssksksss337.xml,maksssksksss337-1296.png
48,33,81,71,with_mask,400,250,maksssksksss338.png,maksssksksss338.xml,maksssksksss338-1297.png
158,86,182,108,with_mask,400,250,maksssksksss338.png,maksssksksss338.xml,maksssksksss338-1298.png
38,200,56,228,with_mask,400,250,maksssksksss338.png,maksssksksss338.xml,maksssksksss338-1299.png
298,34,325,64,with_mask,400,250,maksssksksss338.png,maksssksksss338.xml,maksssksksss338-1300.png
203,51,228,82,with_mask,400,250,maksssksksss338.png,maksssksksss338.xml,maksssksksss338-1301.png
89,210,180,303,with_mask,400,400,maksssksksss339.png,maksssksksss339.xml,maksssksksss339-1302.png
245,71,260,86,with_mask,400,267,maksssksksss34.png,maksssksksss34.xml,maksssksksss34-1303.png
63,99,75,113,with_mask,400,267,maksssksksss34.png,maksssksksss34.xml,maksssksksss34-1304.png
102,79,117,95,with_mask,400,267,maksssksksss34.png,maksssksksss34.xml,maksssksksss34-1305.png
142,84,155,99,with_mask,400,267,maksssksksss34.png,maksssksksss34.xml,maksssksksss34-1306.png
129,92,142,102,without_mask,400,267,maksssksksss34.png,maksssksksss34.xml,maksssksksss34-1307.png
195,79,209,95,with_mask,400,267,maksssksksss34.png,maksssksksss34.xml,maksssksksss34-1308.png
213,86,228,103,with_mask,400,267,maksssksksss34.png,maksssksksss34.xml,maksssksksss34-1309.png
299,91,312,104,without_mask,400,267,maksssksksss34.png,maksssksksss34.xml,maksssksksss34-1310.png
59,1,105,55,with_mask,600,400,maksssksksss340.png,maksssksksss340.xml,maksssksksss340-1311.png
458,68,527,157,with_mask,600,400,maksssksksss340.png,maksssksksss340.xml,maksssksksss340-1312.png
243,85,308,147,with_mask,600,400,maksssksksss340.png,maksssksksss340.xml,maksssksksss340-1313.png
133,83,195,140,without_mask,600,400,maksssksksss340.png,maksssksksss340.xml,maksssksksss340-1314.png
67,197,160,318,with_mask,301,400,maksssksksss341.png,maksssksksss341.xml,maksssksksss341-1315.png
72,93,99,120,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1316.png
297,62,320,85,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1317.png
320,192,385,255,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1318.png
252,95,287,130,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1319.png
213,47,226,66,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1320.png
184,64,203,91,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1321.png
160,56,173,70,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1322.png
152,48,162,60,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1323.png
28,53,54,81,without_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1324.png
103,49,116,62,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1325.png
130,42,144,58,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1326.png
106,116,145,158,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1327.png
86,46,103,64,with_mask,400,258,maksssksksss342.png,maksssksksss342.xml,maksssksksss342-1328.png
85,131,232,284,without_mask,301,400,maksssksksss343.png,maksssksksss343.xml,maksssksksss343-1329.png
318,94,342,115,with_mask,400,226,maksssksksss344.png,maksssksksss344.xml,maksssksksss344-1330.png
236,25,261,50,with_mask,400,226,maksssksksss344.png,maksssksksss344.xml,maksssksksss344-1331.png
96,14,110,27,with_mask,400,226,maksssksksss344.png,maksssksksss344.xml,maksssksksss344-1332.png
80,40,90,50,with_mask,400,226,maksssksksss344.png,maksssksksss344.xml,maksssksksss344-1333.png
148,109,182,136,without_mask,400,267,maksssksksss345.png,maksssksksss345.xml,maksssksksss345-1334.png
186,110,218,142,with_mask,400,267,maksssksksss345.png,maksssksksss345.xml,maksssksksss345-1335.png
54,18,141,108,with_mask,400,374,maksssksksss346.png,maksssksksss346.xml,maksssksksss346-1336.png
272,26,386,158,with_mask,400,374,maksssksksss346.png,maksssksksss346.xml,maksssksksss346-1337.png
246,251,349,354,with_mask,400,374,maksssksksss346.png,maksssksksss346.xml,maksssksksss346-1338.png
100,254,149,325,with_mask,400,374,maksssksksss346.png,maksssksksss346.xml,maksssksksss346-1339.png
8,147,57,198,without_mask,267,400,maksssksksss347.png,maksssksksss347.xml,maksssksksss347-1340.png
102,90,175,156,with_mask,267,400,maksssksksss347.png,maksssksksss347.xml,maksssksksss347-1341.png
211,128,267,233,without_mask,267,400,maksssksksss347.png,maksssksksss347.xml,maksssksksss347-1342.png
86,189,188,304,without_mask,301,400,maksssksksss348.png,maksssksksss348.xml,maksssksksss348-1343.png
234,17,294,96,without_mask,400,268,maksssksksss349.png,maksssksksss349.xml,maksssksksss349-1344.png
35,170,90,223,with_mask,400,268,maksssksksss349.png,maksssksksss349.xml,maksssksksss349-1345.png
156,54,254,163,with_mask,400,268,maksssksksss349.png,maksssksksss349.xml,maksssksksss349-1346.png
132,44,208,123,with_mask,400,255,maksssksksss35.png,maksssksksss35.xml,maksssksksss35-1347.png
330,67,375,114,with_mask,400,255,maksssksksss35.png,maksssksksss35.xml,maksssksksss35-1348.png
271,32,298,58,with_mask,400,267,maksssksksss350.png,maksssksksss350.xml,maksssksksss350-1349.png
112,64,133,86,with_mask,400,267,maksssksksss350.png,maksssksksss350.xml,maksssksksss350-1350.png
143,67,257,195,with_mask,400,238,maksssksksss351.png,maksssksksss351.xml,maksssksksss351-1351.png
144,68,190,110,with_mask,250,400,maksssksksss352.png,maksssksksss352.xml,maksssksksss352-1352.png
48,90,91,133,without_mask,250,400,maksssksksss352.png,maksssksksss352.xml,maksssksksss352-1353.png
227,70,265,111,with_mask,400,267,maksssksksss353.png,maksssksksss353.xml,maksssksksss353-1354.png
194,114,200,123,with_mask,400,300,maksssksksss354.png,maksssksksss354.xml,maksssksksss354-1355.png
206,121,229,147,with_mask,400,300,maksssksksss354.png,maksssksksss354.xml,maksssksksss354-1356.png
170,129,185,145,with_mask,400,300,maksssksksss354.png,maksssksksss354.xml,maksssksksss354-1357.png
112,103,120,111,with_mask,400,300,maksssksksss354.png,maksssksksss354.xml,maksssksksss354-1358.png
276,115,286,123,with_mask,400,300,maksssksksss354.png,maksssksksss354.xml,maksssksksss354-1359.png
